Date,12/AUD,12/CAD,12/CHF,12/DKK,12/EUR,12/GBP,12/HKD,12/JPY,12/KRW,12/NOK,12/SEK,12/SGD,12/USD,18/AUD,18/BGN,18/CAD,18/CHF,18/CNY,18/CZK,18/DKK,18/EUR,18/GBP,18/HKD,18/HUF,18/JPY,18/KRW,18/NOK,18/PLN,18/RON,18/SEK,18/SGD,18/USD,41/AED,41/ARS,41/AUD,41/BGN,41/BRL,41/CAD,41/CHF,41/CLP,41/CNY,41/COP,41/CZK,41/DKK,41/DZD,41/EUR,41/GBP,41/HKD,41/HUF,41/IDR,41/ILS,41/INR,41/ISK,41/JPY,41/KRW,41/MAD,41/MXN,41/MYR,41/NOK,41/NZD,41/PEN,41/PHP,41/PLN,41/RON,41/RUB,41/SAR,41/SEK,41/SGD,41/THB,41/TRY,41/TWD,41/UAH,41/USD,41/ZAR
1996-12-31,116.1681,108.0015,99.9480,99.8576,106.9134,92.7453,91.9838,96.3082,119.6616,104.3384,105.6735,115.1267,90.6923,118.9598,51.7435,109.2540,99.8146,97.0990,96.8697,100.0074,107.5584,92.2921,92.8091,95.5186,95.9214,124.3547,105.4948,97.2315,79.6935,107.1729,116.8005,90.1800,88.1133,87.4352,114.1752,50.7603,147.6899,108.1959,98.7563,96.9988,94.7658,106.3214,95.8161,99.0434,95.8326,104.7192,91.4132,90.6455,94.6786,166.1709,101.2263,91.7212,96.8161,92.2371,120.8945,97.8198,87.9434,127.5910,104.7079,117.9600,107.1245,117.2861,95.9307,79.6137,167.9923,97.5018,106.2177,110.2433,119.8580,80.1678,110.5872,119.3158,89.6230,104.5038
1997-01-31,115.1740,109.3124,97.8358,99.5621,105.5110,94.3402,93.1100,94.1896,120.6659,107.3476,104.1926,116.5095,92.0906,117.7523,53.6479,110.7653,97.4243,98.2641,98.0367,99.5793,105.9185,94.0598,93.7520,97.8802,93.5140,125.2670,108.8171,98.9691,72.4530,105.4794,118.2885,91.6804,89.3931,87.9790,112.7435,52.4321,150.0158,109.5760,96.2423,98.0402,95.6936,105.6103,96.8194,98.4626,96.9785,102.9146,92.9570,91.3321,96.8433,167.2714,103.3194,93.3303,96.8011,89.7581,121.4628,97.3319,91.0085,130.9773,107.8675,118.8079,106.9567,118.3937,97.4714,72.2248,168.8349,98.0617,104.4113,111.0884,121.0081,80.5050,111.6640,121.8365,90.5511,108.2347
1997-02-28,116.0701,109.7044,97.0886,98.8575,103.1806,95.3599,96.0479,91.9012,122.0575,108.2393,102.8349,118.5095,94.4639,118.6606,59.4429,111.2018,96.5316,100.5277,100.0128,98.6928,103.2968,95.1387,96.1852,98.8298,90.8101,126.4983,109.7359,100.3332,63.6811,103.8545,120.3536,94.1721,91.2438,89.4519,113.2247,57.5795,152.1793,109.8957,95.0931,102.1517,97.5931,103.4574,98.4538,97.3027,100.1503,99.9668,93.6796,93.3685,97.4267,170.1813,105.1274,95.7350,96.5128,86.9252,122.1922,96.7097,93.3355,133.5384,108.5229,118.9003,107.7366,120.7203,98.4490,63.2008,173.3546,100.0899,102.5464,112.3591,122.8564,82.4034,113.3686,127.5500,92.2926,115.8767
1997-03-31,119.4500,108.8631,97.3327,99.0221,102.5106,95.1646,96.7131,92.5061,121.3448,107.1119,101.1154,117.0155,95.2726,122.5162,85.3082,110.2189,96.7471,100.7234,98.3858,98.7970,102.3124,94.8521,96.7399,99.3888,91.4394,125.5123,108.3830,100.7569,78.9724,101.7971,118.6712,95.0038,91.9514,89.7658,116.6844,82.2868,152.4519,108.9175,95.1961,103.1689,97.7141,106.1524,96.7122,97.2711,100.6792,98.8494,93.2706,93.8152,97.8267,169.3754,106.2838,97.1615,96.5481,87.4090,121.1361,95.9194,92.7742,134.8515,107.0570,119.8392,109.4443,122.0073,98.6886,78.2184,176.8416,100.5125,100.4066,110.6210,123.8903,83.6648,112.9651,128.8316,92.9501,117.8727
1997-04-30,117.9876,107.3345,97.8967,98.8383,101.6911,96.8457,97.8902,92.1090,120.4361,104.7295,101.6973,117.4789,95.8302,120.9167,92.6722,108.4915,97.3674,101.1162,97.0585,98.5759,101.4214,96.7244,97.8335,99.3882,90.7977,124.3767,105.7230,100.5940,86.9334,102.3903,119.1661,95.6201,92.2827,89.5622,115.2157,89.1972,153.4692,107.1725,95.7618,102.6818,98.0683,107.3601,95.3525,97.0146,101.5500,97.9794,95.0529,94.8515,97.7649,169.3807,105.7540,97.6252,97.5285,86.8003,119.9894,96.4855,94.5181,133.7523,104.4014,119.4956,108.7367,122.5399,98.4633,86.0164,178.8380,100.5916,100.9421,111.1103,123.7951,85.0308,112.9156,128.9649,93.3011,118.7961
1997-05-31,115.8644,107.8789,99.2115,99.1931,101.1751,96.4789,96.9594,96.5623,118.6856,103.3756,101.1671,116.3474,94.3839,118.5531,93.8033,109.1215,98.8748,99.8125,93.5184,98.9733,101.0175,96.3443,97.1222,99.2364,95.7829,122.5618,104.1668,99.1099,89.6291,101.8468,117.9659,94.0997,91.7712,89.2722,113.2290,90.1767,152.0249,107.7957,97.2575,102.0394,96.9856,107.0420,91.8497,97.4114,100.3403,97.6680,94.7219,94.3429,97.5828,166.7603,105.0616,96.5585,97.7841,91.5564,118.4951,96.3002,95.1332,132.0351,102.8702,118.4256,108.7474,121.0942,96.9672,88.6799,181.5101,99.9291,100.4183,110.3584,123.5082,84.5191,110.8706,130.3315,92.0671,117.6030
1997-06-30,112.5580,107.3589,98.9526,98.6032,99.6143,97.7328,96.6321,100.0081,118.3495,102.1240,100.9710,116.3862,94.1176,114.8154,88.3522,108.5469,98.5936,99.1602,91.4899,98.3016,99.4058,97.7310,96.9095,100.3504,99.5991,122.2918,102.7324,99.7818,91.3254,101.6038,118.0745,93.8291,91.7429,89.4899,109.7117,84.6915,151.8951,107.2071,96.8958,102.4265,96.3422,107.8210,89.7360,96.6457,101.6615,96.0916,95.9939,94.0959,98.5302,164.8023,104.7611,96.6619,98.1448,94.9772,118.2503,96.7020,95.0833,130.5191,101.3768,117.9024,110.0392,121.1076,97.4575,90.2637,186.5031,99.5602,100.0941,110.4168,128.7814,82.9782,110.6739,130.8992,91.7932,116.9432
1997-07-31,111.1589,108.1926,98.5256,96.9805,96.9059,101.2682,98.2313,100.0532,119.1661,100.3930,102.4370,115.7959,94.9990,113.2659,86.3806,109.5023,98.1098,99.8927,92.3127,96.4999,96.5361,101.6725,98.3225,99.5891,99.5822,123.1393,100.8381,97.9684,94.0378,103.2171,117.3261,94.7861,93.2472,90.2056,108.8434,82.4932,152.7477,108.2283,96.4072,104.0327,97.2294,108.0664,90.4644,94.9521,104.4468,93.5582,99.8539,95.7031,97.7054,162.9799,104.6117,97.2180,98.8696,95.6135,119.3932,96.9341,97.1475,129.2666,99.5474,115.1165,111.9466,117.0678,95.6489,92.7996,189.9743,100.3685,101.6630,110.7504,106.8159,84.4546,111.8275,134.9217,92.7389,118.1019
1997-08-31,112.5879,107.9039,98.5146,96.7441,96.3434,99.3801,99.7630,98.7550,120.8208,100.6629,102.6453,114.4745,96.8298,114.8476,90.2113,109.1709,98.0791,100.9965,93.8701,96.1690,95.7669,99.4965,99.5978,100.0832,98.0831,124.7903,101.0598,98.5845,95.6940,103.3865,115.7082,96.7292,94.9695,91.2891,110.7726,85.7535,153.2043,107.9754,96.3174,105.7350,98.4671,108.0858,91.8877,94.6062,103.5789,92.7603,97.7189,97.1789,98.0733,155.2932,106.7476,99.6186,98.9755,94.6463,121.2057,96.9775,99.4509,123.8963,99.7246,113.4512,113.2779,112.9579,96.1482,94.2567,195.0390,102.0641,101.7808,109.9991,103.9031,85.9935,110.0201,137.5584,94.4320,117.2291
1997-09-30,110.0064,107.7180,99.0713,97.3904,98.5189,97.6141,99.7558,96.4527,119.4192,102.3029,104.7282,113.0221,96.6524,111.9208,94.4048,108.9921,98.7544,101.0122,93.8863,96.9517,98.1020,97.5540,99.5873,100.1914,95.5490,123.1013,102.9931,97.8504,95.7837,105.7312,114.0427,96.5264,95.0656,90.5443,108.7422,90.2800,151.3264,107.9703,97.2418,106.1430,98.8195,101.3973,92.1905,95.7305,103.2141,95.3888,96.1898,97.5999,98.5193,143.6947,106.3456,97.5564,98.9293,93.1093,120.1878,97.1945,100.5610,113.9174,101.9004,113.3900,113.8499,103.1136,95.7979,94.6348,188.5752,101.7216,104.3729,110.0566,96.2289,87.5014,110.7689,136.8460,94.6579,116.8210
1997-10-31,109.4752,107.4133,99.0926,97.5903,99.3101,98.3971,100.2058,95.9640,117.1163,104.3970,104.8788,109.8644,96.3043,111.3164,95.4657,108.6737,98.7972,100.5099,94.9900,97.2119,98.9490,98.4375,100.1357,99.7539,95.0614,120.5025,105.3498,98.0628,98.3980,105.9449,110.4953,96.1486,95.2171,90.0989,109.0987,91.6089,150.3021,107.8854,97.5002,107.0257,98.8946,99.1785,93.4945,96.2912,103.2470,96.6490,97.3777,98.8001,98.3475,123.7810,105.5138,98.6359,98.6540,93.6255,118.4240,98.3255,100.3593,105.9498,104.4492,113.6580,113.2613,98.1629,96.2897,97.4016,185.3002,100.9305,104.8471,108.3450,91.9474,90.0928,106.6005,135.6117,94.8872,116.1452
1997-11-30,106.5040,105.6005,101.0421,98.1414,100.2541,101.0125,101.2280,93.3980,107.3070,103.9135,103.9648,109.2693,97.3281,107.8818,96.9650,106.6320,101.0153,101.9148,93.9416,97.8701,100.0278,101.4010,100.8878,100.2209,92.1740,109.0918,104.8270,96.1438,100.4412,104.9693,109.7286,97.2103,95.9443,90.0613,105.9918,93.4500,149.5185,106.0982,99.8918,105.2343,100.5959,98.4907,92.6804,97.1474,104.5413,98.0560,100.5424,100.0629,99.0580,134.0988,104.6288,96.3633,98.3599,91.1467,107.4530,97.8779,96.6032,104.6231,104.1085,113.4857,112.0193,100.2343,94.6533,99.6298,181.4809,101.2906,104.0863,107.9524,90.1849,90.8507,100.2646,135.7086,96.3725,112.7974
1997-12-31,105.2801,105.7851,101.3850,98.0220,100.2929,101.8073,105.4438,93.7896,82.7368,104.2035,103.6321,108.7497,100.6571,106.3222,97.3107,106.8175,101.3481,105.7394,92.4681,97.6686,99.8794,102.2409,104.3354,101.6198,92.2397,81.0399,105.0595,99.3114,106.4931,104.5054,108.9437,100.7383,100.2300,92.0576,105.4278,93.5692,152.9439,106.4056,100.2642,105.4892,104.3956,101.1655,91.2375,97.1012,107.0167,98.0747,101.5267,103.6214,100.4515,105.2072,107.0928,96.6068,99.5893,91.9033,80.3313,98.7729,100.8520,98.0628,104.4034,111.8479,115.0807,97.5546,97.7813,105.4678,185.7407,104.1930,103.7120,108.6721,83.5205,92.3249,102.5792,138.0905,99.4718,115.7030
1998-01-31,106.2248,105.8827,100.7144,98.3770,99.3513,102.2581,107.6664,95.5587,74.9133,103.2215,102.9032,104.4496,102.3997,107.2712,99.1996,106.8615,100.5308,107.3086,94.6126,97.8811,98.6378,102.6322,106.1632,102.3899,93.9794,72.1001,103.8417,103.5531,109.6111,103.5351,104.0615,102.5738,103.3565,93.4336,108.3864,95.3410,155.4758,106.7919,99.6063,104.6063,106.8585,101.6176,93.4782,97.5995,108.1769,97.3513,102.2710,106.3646,101.4618,61.5247,108.3317,102.5040,100.2917,95.2598,72.3554,99.7138,102.6684,88.1470,103.3542,111.6883,116.7520,88.2200,102.0863,108.5798,187.8548,106.9357,102.9369,107.2533,72.7314,95.2986,101.8371,139.6403,101.7322,117.2935
1998-02-28,107.4368,105.8971,101.0308,98.3403,98.7142,102.2222,106.3246,97.3976,78.4260,102.3729,101.7030,108.3258,101.2531,108.7546,99.9191,106.8862,100.8724,105.8041,97.3839,97.7910,97.8510,102.5551,105.1528,102.2839,96.1253,75.8559,102.8376,104.5230,117.7485,102.1655,108.5501,101.3821,101.8330,93.1059,108.9610,95.9955,153.9524,106.6399,99.7961,104.6667,104.9232,100.7709,96.0777,97.2645,106.8949,96.3352,101.9152,104.8248,101.1506,67.5400,107.1369,102.8893,100.3336,96.4919,75.7061,99.5421,100.6651,100.0455,102.1814,110.2722,114.9567,92.0880,102.9043,116.5640,188.6564,105.4499,101.4180,109.7574,82.1608,93.7816,101.4818,134.8831,100.4036,116.6114
1998-03-31,106.7539,107.0611,99.7651,97.5947,97.9573,103.7613,106.3676,94.7120,85.2655,102.3106,103.0641,109.6983,101.0300,107.9267,99.5619,108.1860,99.4018,106.2985,99.6227,96.9036,96.8585,104.2191,104.9919,102.1098,93.1300,83.2327,102.6803,107.5103,122.6212,103.6301,110.0985,101.0866,101.4932,93.2577,107.8343,95.6285,153.4081,107.8122,98.2387,103.6213,105.0454,102.0008,98.2034,96.2700,107.0882,95.2701,103.4157,104.2842,100.8517,67.1424,107.3814,100.2392,100.2146,93.0940,82.7318,99.8256,100.7795,102.1496,101.9510,108.4164,115.4239,95.8405,105.7681,121.3418,190.9415,104.9176,102.7737,110.4616,91.9426,92.7101,104.2325,130.3670,99.8698,116.2465
1998-04-30,104.7828,105.9418,98.2061,97.5952,98.4802,104.0637,106.9375,91.8464,90.7492,102.3038,104.2843,110.6385,101.1828,105.6762,99.9262,106.9656,97.6888,105.3372,100.0731,96.9275,97.3989,104.5774,105.8103,102.0022,90.1853,89.2564,102.6954,108.4984,122.5046,105.0399,111.2186,101.2869,100.7975,92.9989,105.2894,95.9837,152.0927,106.5073,96.5367,103.1600,104.0122,103.5885,98.6456,96.2572,107.6488,95.7006,103.7210,105.0055,100.7171,81.6593,104.4089,100.2623,100.6017,89.9251,88.4308,99.4090,102.3845,101.6957,101.9646,105.2477,115.1014,97.5776,106.7416,121.2475,191.2812,104.6713,104.1447,110.8314,96.0326,92.5802,102.0688,130.7147,99.7525,114.6379
1998-05-31,101.7061,104.8458,98.7188,98.8044,100.7883,101.3533,107.3470,90.0076,89.9191,102.2940,104.9080,108.4197,101.5563,102.2077,99.9288,105.7432,98.2948,105.1141,102.5219,98.3010,99.7988,101.5240,106.3328,102.0921,88.2248,88.4151,102.7203,107.2730,122.0675,105.7767,108.7605,101.6815,100.8488,92.7906,102.2457,96.1997,151.5937,105.3641,97.2453,103.3919,103.9481,103.0112,101.1790,97.7527,106.5816,98.0835,100.8776,105.6858,100.9486,73.5489,105.1132,100.0034,100.7955,88.2488,87.7319,99.7496,102.0702,100.5063,102.0824,103.5487,114.5112,97.4254,105.6810,120.9686,190.6377,104.6213,104.9933,108.8636,98.2483,92.5083,101.0452,129.8089,100.2354,113.7403
1998-06-30,99.0309,103.9354,98.5301,98.7473,100.6272,102.8954,108.5231,87.3386,90.9302,101.8627,103.1257,106.5327,103.0028,99.1253,97.6040,104.7074,98.0868,106.1840,101.3105,98.2472,99.6537,103.2733,107.2874,101.2760,85.2785,89.4504,102.2115,107.0517,123.2306,103.7583,106.5582,103.2035,102.5882,93.5477,100.1587,93.9997,151.9261,104.5770,97.1468,104.0511,105.3937,105.5215,100.0629,97.8782,107.1782,98.2463,102.8415,107.0876,100.2697,56.8222,106.4190,98.6313,101.8485,86.0467,89.1547,100.0724,99.8167,99.3626,101.6702,100.9978,113.4691,97.7616,105.5484,122.2105,193.2264,105.8892,103.1288,107.9232,93.5299,92.3886,100.4688,131.5918,102.1216,109.4631
1998-07-31,101.1256,102.5170,97.6098,98.8442,100.3920,102.6345,108.0848,86.4803,97.1768,101.8596,102.7439,105.4217,103.4225,101.4945,96.6938,103.1319,97.0231,105.5567,106.9962,98.2867,99.2557,102.9449,106.9621,100.7887,84.4461,96.4053,102.1343,108.2655,123.1815,103.2416,105.3268,103.6282,102.5541,93.5645,102.5883,93.1565,150.6472,103.0206,96.1251,102.4750,104.8791,107.5182,105.6988,97.9417,107.2911,97.9670,102.6157,106.8747,99.8149,58.1956,106.3508,99.5299,101.2449,85.3450,96.1317,100.1234,100.8962,95.2359,101.6067,101.9583,113.5856,94.7707,106.7826,122.1690,192.4743,105.7039,102.6412,107.0049,95.9502,93.1574,100.6644,130.0104,102.4657,96.9223
1998-08-31,97.7863,99.9773,98.7383,99.6079,101.5265,102.1800,108.6311,84.3314,97.0950,101.2262,100.6881,103.5042,104.8188,97.6797,97.6965,100.2553,98.3143,106.5252,105.5915,99.1865,100.5646,102.4576,107.3236,99.5390,82.1063,96.1609,101.4175,105.0617,122.6860,101.0427,103.1279,105.0907,102.9395,94.0571,98.4510,94.3007,148.9532,100.2604,97.4712,101.7757,105.7816,107.3186,104.4005,98.8337,107.1444,99.2065,102.1440,107.2278,98.6575,71.8410,105.7414,99.7132,100.6475,82.8917,95.7460,100.2670,97.1767,95.3409,100.9062,100.4270,113.0105,93.3943,103.7182,121.7143,184.7026,105.5426,100.4888,104.2555,95.8970,95.0359,99.7418,128.2396,104.0466,97.0079
1998-09-30,95.0805,99.4110,100.6734,100.9246,103.6958,101.6542,105.6976,89.2102,90.9036,99.9920,99.6846,102.3525,101.7827,94.8445,100.4767,99.6816,100.6334,103.7651,107.0523,100.8247,103.1856,101.9906,105.0940,96.7346,87.5817,89.6439,100.1062,100.3537,117.7603,100.1164,102.1159,101.9434,100.5924,92.8344,95.5232,99.4414,144.9599,99.9295,100.4420,101.0558,103.6877,97.9454,106.7807,100.8546,106.7547,102.6385,102.0559,105.3737,96.6311,80.1958,101.7231,100.3540,99.9731,88.3849,89.6704,100.4128,90.0603,102.7082,100.0180,98.7035,108.5110,90.0772,100.0211,117.5889,123.1397,103.4074,99.9989,102.8309,95.7060,99.3425,97.4333,110.7348,102.4058,99.4151
1998-10-31,96.7148,97.6037,101.9562,101.9003,104.9882,99.6393,99.7902,97.2614,89.3972,99.0397,97.8116,102.8180,98.7721,96.8514,101.1686,97.6195,102.1429,100.4943,108.7265,101.9808,104.6481,99.7838,99.9271,96.3871,96.6617,88.3808,99.0915,100.5251,114.4303,98.0504,102.9600,98.7869,97.7234,90.9064,97.2039,101.4571,140.6104,97.7967,102.2399,100.5737,100.5618,93.0523,108.9024,102.1085,104.6936,104.4098,99.9882,100.1781,96.6210,99.7367,93.1707,99.4929,100.1570,97.0302,88.5144,99.6660,90.6516,98.3644,99.1668,98.0970,106.2558,88.3416,100.6734,114.6828,104.3738,100.2195,98.0929,103.4879,96.8580,101.6942,98.6679,93.8784,99.6343,102.2280
